,state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,pressure,humidity,soil_type,N,P,K,production,Yield
128096,Maharashtra,CHANDRAPUR,2000,Kharif     ,Sesamum,1200.0,21.60512552863437,2.019325947764221,1013.0596167249031,20.22208403891129,silty,0.0,0.0,0.0,300.0,0.25
128097,Maharashtra,CHANDRAPUR,2000,Kharif     ,Small millets,1300.0,20.87015531897307,2.042124302902227,1015.8010274331854,20.244564633417344,sandy,0.224,0.28,0.0,900.0,0.6923076923076923
128098,Maharashtra,CHANDRAPUR,2000,Kharif     ,Soyabean,116100.0,20.951974708866317,2.0409675694357805,1014.4153258520408,22.062655563099124,chalky,0.5,0.0,0.0,138900.0,1.1963824289405685
128099,Maharashtra,CHANDRAPUR,2000,Kharif     ,Urad,1400.0,21.13703458454223,2.018544228947292,1013.0201893269417,21.922535948990152,loamy,0.0,0.0,0.0,600.0,0.42857142857142855
128100,Maharashtra,CHANDRAPUR,2000,Rabi       ,Gram,10000.0,20.804018107870533,2.050826488298552,1014.9522376985537,20.88280902465281,silty,598.552,0.0,0.0,3400.0,0.34
128101,Maharashtra,CHANDRAPUR,2000,Rabi       ,Jowar,41000.0,21.31596328527005,2.0951165951131405,1015.5133885607955,20.08279965027609,sandy,7.182,18.354,0.0,9700.0,0.23658536585365852
128102,Maharashtra,CHANDRAPUR,2000,Rabi       ,Linseed,16400.0,20.453889372017166,2.07932719757289,1015.4107005339932,21.260111397364206,silt,35.742,0.0,0.0,2900.0,0.17682926829268292
128103,Maharashtra,CHANDRAPUR,2000,Rabi       ,Maize,100.0,21.08111567222328,2.0990998555943983,1014.5068158725176,21.936140432263336,clay,8.74,8.74,0.0,100.0,1.0
128104,Maharashtra,CHANDRAPUR,2000,Rabi       ,Other  Rabi pulses,21700.0,21.061951392757354,2.0851885058065416,1014.5225433823114,21.41364117485419,sandy,0.615,0.615,0.615,8000.0,0.3686635944700461
128105,Maharashtra,CHANDRAPUR,2000,Rabi       ,Rapeseed &Mustard,200.0,20.19460007291057,1.9997969566133482,1015.6262580549369,20.378607861772537,sandy,38.25,38.25,38.25,10.0,0.05
128106,Maharashtra,CHANDRAPUR,2000,Rabi       ,Sesamum,700.0,21.002180184147957,1.995815354969655,1014.986279625699,21.41740214205536,chalky,0.0,3.104,0.0,100.0,0.14285714285714285
128107,Maharashtra,CHANDRAPUR,2000,Rabi       ,Wheat,22900.0,20.504509453656695,2.0530873573989976,1015.7782225555992,21.557710267601557,silty,4.53,11.778,11.778,15200.0,0.6637554585152838
128108,Maharashtra,CHANDRAPUR,2000,Summer     ,Groundnut,100.0,22.059907646931833,2.0434928882307664,1015.1903333848032,21.941092287077932,sandy,39.204,104.544,52.272,200.0,2.0
128109,Maharashtra,CHANDRAPUR,2000,Summer     ,Rice,1500.0,21.278436750214958,2.077244721266483,1014.1943702011232,21.45314597353314,sandy,4.284,4.284,0.0,1600.0,1.0666666666666667
128110,Maharashtra,CHANDRAPUR,2001,Kharif     ,Arhar/Tur,27400.0,20.878902988097956,2.1033183422830195,1015.3925736471506,21.700026763276085,chalky,0.0,0.0,0.0,21700.0,0.791970802919708
128111,Maharashtra,CHANDRAPUR,2001,Kharif     ,Cotton(lint),61500.0,20.92225753665962,2.0246400473684214,1014.8708355411911,21.4491816988774,chalky,1.501,1.501,1.501,43300.0,0.7040650406504065
128112,Maharashtra,CHANDRAPUR,2001,Kharif     ,Jowar,17200.0,21.298670278546606,2.054938607095938,1015.4151511792898,20.30107525407378,silty,1.728,2.16,0.0,18900.0,1.0988372093023255
128113,Maharashtra,CHANDRAPUR,2001,Kharif     ,Moong(Green Gram),1500.0,21.298841691876206,1.9999012136612997,1014.5526712347075,21.26422830432354,sandy,2.65,0.0,0.0,800.0,0.5333333333333333
128114,Maharashtra,CHANDRAPUR,2001,Kharif     ,Other Kharif pulses,1400.0,21.30887708449498,2.103735036542944,1015.7962530308291,21.622368882937746,silt,3.496,3.496,0.0,400.0,0.2857142857142857
128115,Maharashtra,CHANDRAPUR,2001,Kharif     ,Rice,152700.0,20.77414490170244,2.089519774152764,1015.2002503128763,21.301483943380113,peaty,0.0,0.0,0.0,220500.0,1.4440078585461689
128116,Maharashtra,CHANDRAPUR,2001,Kharif     ,Sesamum,1300.0,20.745742338518593,1.988182072657339,1014.0601053640548,21.34327056741368,peaty,834.164,0.0,0.0,400.0,0.3076923076923077
128117,Maharashtra,CHANDRAPUR,2001,Kharif     ,Small millets,700.0,21.49302571023253,2.005011210558721,1013.3542217734198,20.2212620265018,clay,4.068,10.396,0.0,500.0,0.7142857142857143
128118,Maharashtra,CHANDRAPUR,2001,Kharif     ,Soyabean,113800.0,21.057398986876855,2.0682160432524994,1014.5724172558812,21.0066637912815,sandy,49.329,0.0,0.0,151500.0,1.3312829525483305
128119,Maharashtra,CHANDRAPUR,2001,Kharif     ,Urad,800.0,21.18744427421595,2.096430208485684,1013.8101460787038,20.98540896574913,clay,6.38,6.38,0.0,500.0,0.625
128120,Maharashtra,CHANDRAPUR,2001,Rabi       ,Gram,11700.0,21.699810026054404,1.9768919807975256,1013.5873466232468,20.259193955769682,silty,0.825,0.825,0.825,4800.0,0.41025641025641024
128121,Maharashtra,CHANDRAPUR,2001,Rabi       ,Jowar,43700.0,21.436590867702638,2.1018011822174594,1014.8265358831044,20.240397495575436,silty,38.25,38.25,38.25,21800.0,0.4988558352402746
128122,Maharashtra,CHANDRAPUR,2001,Rabi       ,Linseed,16700.0,21.65420880814251,2.046858955829626,1015.4445516618681,20.524282266821736,silty,0.0,5.184,0.0,4000.0,0.23952095808383234
128123,Maharashtra,CHANDRAPUR,2001,Rabi       ,Other  Rabi pulses,28000.0,20.16915486501765,1.9974857553460468,1014.7397633225343,21.049995961765926,loamy,2.08,5.408,5.408,13500.0,0.48214285714285715
128124,Maharashtra,CHANDRAPUR,2001,Rabi       ,Rapeseed &Mustard,2300.0,20.475874492988268,2.09948336652812,1015.3974776771365,20.565147581413758,silty,22.572,60.192,30.096,500.0,0.21739130434782608
128125,Maharashtra,CHANDRAPUR,2001,Rabi       ,Sesamum,500.0,21.939093651055156,2.0314329338535604,1014.3660169573359,21.57519477346445,clay,8.876,8.876,0.0,100.0,0.2
128126,Maharashtra,CHANDRAPUR,2001,Rabi       ,Wheat,24500.0,20.170635822110526,2.035282066879635,1014.0277503876089,20.52454583763043,chalky,0.0,0.0,0.0,19300.0,0.7877551020408163
128127,Maharashtra,CHANDRAPUR,2001,Summer     ,Groundnut,100.0,21.994403327326342,2.014487114370146,1015.665681161575,20.88307565436886,clay,0.0,0.0,0.0,100.0,1.0
128128,Maharashtra,CHANDRAPUR,2001,Summer     ,Rice,500.0,21.024509818633945,2.0508578569141633,1013.3164467944401,20.490231676805433,silty,1.6,2.0,0.0,600.0,1.2
128129,Maharashtra,CHANDRAPUR,2002,Kharif     ,Arhar/Tur,26800.0,20.689418757119846,2.0376082226175,1013.6646752613553,21.5804453113704,clay,1.775,0.0,0.0,9100.0,0.33955223880597013
128130,Maharashtra,CHANDRAPUR,2002,Kharif     ,Castor seed,100.0,20.61004723915738,1.9953378408685771,1013.7150636954512,20.655173179154374,peaty,2.484,2.484,0.0,10.0,0.1
128131,Maharashtra,CHANDRAPUR,2002,Kharif     ,Cotton(lint),56100.0,20.236186419670908,2.0816447556092514,1013.9361648857063,20.86386299936096,sandy,0.0,0.0,0.0,42600.0,0.7593582887700535
128132,Maharashtra,CHANDRAPUR,2002,Kharif     ,Jowar,15200.0,22.041890644496746,2.00355854205855,1015.6798843730936,20.6630906774378,chalky,843.64,0.0,0.0,17600.0,1.1578947368421053
128133,Maharashtra,CHANDRAPUR,2002,Kharif     ,Moong(Green Gram),1200.0,22.004585040986402,2.0155431111307234,1013.0682368633799,21.6011876211428,silt,6.39,16.33,0.0,400.0,0.3333333333333333
128134,Maharashtra,CHANDRAPUR,2002,Kharif     ,Other Kharif pulses,1700.0,21.47843322385679,2.056459999354506,1015.0910191530156,20.086136809176146,sandy,50.673,0.0,0.0,400.0,0.23529411764705882
128135,Maharashtra,CHANDRAPUR,2002,Kharif     ,Rice,142100.0,21.83784896161265,2.083855470824253,1013.4067533825945,21.111934901918513,clay,8.54,8.54,0.0,108300.0,0.7621393384940183
128136,Maharashtra,CHANDRAPUR,2002,Kharif     ,Sesamum,1200.0,21.84742904264337,2.034561195998153,1014.5363474021103,20.279259953832334,sandy,2.535,2.535,2.535,200.0,0.16666666666666666
128137,Maharashtra,CHANDRAPUR,2002,Kharif     ,Small millets,500.0,21.19279053027481,2.093379050690627,1014.9750849668758,20.8567002246858,loamy,38.25,38.25,38.25,300.0,0.6
128138,Maharashtra,CHANDRAPUR,2002,Kharif     ,Soyabean,123000.0,21.1659406091033,2.105037593858772,1014.0006055500373,21.289325240942404,clay,0.0,25.136,0.0,143400.0,1.1658536585365853
128139,Maharashtra,CHANDRAPUR,2002,Kharif     ,Urad,700.0,21.001757171309137,1.9744073949717247,1014.0058236967828,22.02836488413001,sandy,7.36,19.136,19.136,200.0,0.2857142857142857
128140,Maharashtra,CHANDRAPUR,2002,Rabi       ,Gram,10500.0,21.276986338812307,2.031115629069785,1015.8867663584797,21.751765904975315,loamy,16.008,42.688,21.344,3600.0,0.34285714285714286
128141,Maharashtra,CHANDRAPUR,2002,Rabi       ,Jowar,26200.0,21.979527100823542,1.9873302438429528,1013.1822132135126,21.111307870376315,silty,6.44,6.44,0.0,7600.0,0.2900763358778626
128142,Maharashtra,CHANDRAPUR,2002,Rabi       ,Linseed,12400.0,20.033856140441838,2.105440894472178,1014.8248990848755,21.153651459241303,clay,3.304,8.26,3.304,2700.0,0.21774193548387097
128143,Maharashtra,CHANDRAPUR,2002,Rabi       ,Other  Rabi pulses,19300.0,20.4652034253957,2.0779136020661575,1013.5618963807516,20.835567080789843,chalky,0.152,0.152,0.152,7700.0,0.39896373056994816
128144,Maharashtra,CHANDRAPUR,2002,Rabi       ,Rapeseed &Mustard,300.0,21.441989014499555,1.9900175368879414,1015.8930619117132,20.826969688669205,peaty,4.0,5.0,0.0,100.0,0.3333333333333333
128145,Maharashtra,CHANDRAPUR,2002,Rabi       ,Sesamum,100.0,20.431725391999926,1.9898352849986838,1015.5103927736847,20.07332886966593,silt,1.5,0.0,0.0,10.0,0.1
128146,Maharashtra,CHANDRAPUR,2002,Rabi       ,Small millets,100.0,20.12478518169973,1.9737035707531432,1013.5563011633436,20.189800905518013,peaty,10.58,10.58,0.0,0.0,0.0
128147,Maharashtra,CHANDRAPUR,2002,Rabi       ,Wheat,20400.0,21.51484548343213,1.9925508725699843,1015.1365476625723,21.42375580582166,clay,0.0,0.0,0.0,12000.0,0.5882352941176471
128148,Maharashtra,CHANDRAPUR,2002,Summer     ,Groundnut,100.0,20.939811804187116,2.1077746186400526,1015.6099468676081,20.33463995261832,loamy,906.844,0.0,0.0,200.0,2.0
128149,Maharashtra,CHANDRAPUR,2002,Summer     ,Rice,400.0,21.072055885821623,2.0422322113965365,1014.4305508074347,20.641790205502787,clay,6.21,15.87,0.0,700.0,1.75
128150,Maharashtra,CHANDRAPUR,2003,Kharif     ,Arhar/Tur,26400.0,21.510321882260175,1.9830593925601103,1015.3657826400688,22.054570003991557,silt,71.064,0.0,0.0,17400.0,0.6590909090909091
128151,Maharashtra,CHANDRAPUR,2003,Kharif     ,Cotton(lint),51800.0,21.356781607698334,2.0542906411934596,1015.8238987739363,20.056846051166833,chalky,8.46,8.46,0.0,64100.0,1.2374517374517375
128152,Maharashtra,CHANDRAPUR,2003,Kharif     ,Jowar,14100.0,20.8182590672672,2.050508515404141,1014.0214020931589,20.53242278178863,peaty,1.95,1.95,1.95,14100.0,1.0
128153,Maharashtra,CHANDRAPUR,2003,Kharif     ,Moong(Green Gram),1000.0,21.500902953430526,2.0989469403871936,1015.748764115239,20.484413439831865,loamy,38.25,38.25,38.25,500.0,0.5
128154,Maharashtra,CHANDRAPUR,2003,Kharif     ,Other Kharif pulses,2300.0,20.48034354999842,2.0581980771657955,1014.052794806409,20.259978569863776,clay,0.0,14.128,0.0,600.0,0.2608695652173913
128155,Maharashtra,CHANDRAPUR,2003,Kharif     ,other oilseeds,100.0,20.432943461635904,2.0976311840290998,1014.4092535929722,21.846398705986537,loamy,10.09,26.234,26.234,0.0,0.0
128156,Maharashtra,CHANDRAPUR,2003,Kharif     ,Rice,142700.0,20.344930339044762,2.060657314828918,1013.6096015774671,20.260865251589653,clay,38.892,103.712,51.856,206900.0,1.44989488437281
128157,Maharashtra,CHANDRAPUR,2003,Kharif     ,Sesamum,1200.0,21.76575948987181,1.9936111499242175,1013.9000809570529,20.51173514089056,clay,5.096,5.096,0.0,200.0,0.16666666666666666
128158,Maharashtra,CHANDRAPUR,2003,Kharif     ,Small millets,600.0,21.02647089874551,1.9909869582321083,1014.0552283858465,20.604158113947637,silty,0.0,0.0,0.0,400.0,0.6666666666666666
128159,Maharashtra,CHANDRAPUR,2003,Kharif     ,Soyabean,136700.0,20.589994054955632,2.048999274735035,1013.7585748339633,21.23260062621325,silt,0.0,0.0,0.0,162400.0,1.1880029261155816
128160,Maharashtra,CHANDRAPUR,2003,Kharif     ,Urad,700.0,21.89191579607339,2.0329714979558227,1015.4289547101419,20.679781016013393,sandy,3.84,4.8,0.0,300.0,0.42857142857142855
128161,Maharashtra,CHANDRAPUR,2003,Rabi       ,Gram,22600.0,21.906983731277677,2.0025512856708314,1014.2059222968473,21.521501340919027,clay,2.775,0.0,0.0,9000.0,0.39823008849557523
128162,Maharashtra,CHANDRAPUR,2003,Rabi       ,Linseed,28400.0,20.26844477708177,2.0719758929175014,1013.1219848146933,21.976061931571675,silt,4.531,4.531,0.0,6900.0,0.24295774647887325
128163,Maharashtra,CHANDRAPUR,2003,Rabi       ,Other  Rabi pulses,32800.0,20.048332327158512,2.0134929984573238,1015.0099773323828,21.50560947991884,peaty,0.0,0.0,0.0,11300.0,0.3445121951219512
128164,Maharashtra,CHANDRAPUR,2003,Rabi       ,Rapeseed &Mustard,800.0,20.699701030705967,2.0658506229496765,1013.6404936250328,20.885118512063887,silty,916.136,0.0,0.0,200.0,0.25
128165,Maharashtra,CHANDRAPUR,2003,Rabi       ,Sesamum,200.0,22.070700907862935,2.0484840129519846,1013.568605833733,21.188074183060387,silty,9.63,24.61,0.0,100.0,0.5
128166,Maharashtra,CHANDRAPUR,2003,Rabi       ,Small millets,500.0,21.929312602741103,2.0438198636172733,1014.318977917234,20.82675085119155,sandy,56.07,0.0,0.0,300.0,0.6
128167,Maharashtra,CHANDRAPUR,2003,Rabi       ,Sunflower,200.0,20.271167346754126,2.093266687324752,1014.246809680951,20.109543863864037,sandy,9.0,9.0,0.0,100.0,0.5
128168,Maharashtra,CHANDRAPUR,2003,Rabi       ,Wheat,31500.0,21.59494594559889,2.002916262576919,1014.0145408429029,20.814459134291045,clay,0.0,0.0,0.0,19600.0,0.6222222222222222
128169,Maharashtra,CHANDRAPUR,2003,Summer     ,Rice,700.0,22.075871277260585,2.042063804824794,1014.1698635391325,20.59562238620797,chalky,38.25,38.25,38.25,700.0,1.0
128170,Maharashtra,CHANDRAPUR,2003,Whole Year ,Mango,4069.0,21.986046101356145,2.108808271839351,1015.7863437678559,21.51212184616623,silt,0.0,23.184,0.0,7000.0,1.7203244040304744
128171,Maharashtra,CHANDRAPUR,2003,Whole Year ,Onion,53.0,21.899799782277093,1.984158149854915,1015.9501508962395,21.81827804420223,sandy,5.64,14.664,14.664,661.0,12.471698113207546
128172,Maharashtra,CHANDRAPUR,2003,Whole Year ,Tomato,148.0,21.655531241806205,2.0190101047463287,1015.4138055049951,22.034748271872584,peaty,41.7,111.2,55.6,460.0,3.108108108108108
128173,Maharashtra,CHANDRAPUR,2004,Kharif     ,Arhar/Tur,25400.0,21.16774982841624,1.9924442524294546,1014.319080346974,20.69633694455585,silty,7.476,7.476,0.0,7500.0,0.2952755905511811
128174,Maharashtra,CHANDRAPUR,2004,Kharif     ,Jowar,10700.0,20.28012488066121,1.9792053053706806,1015.6955235457777,21.50427409480438,silty,2.1,5.25,2.1,10400.0,0.9719626168224299
128175,Maharashtra,CHANDRAPUR,2004,Kharif     ,Moong(Green Gram),900.0,21.13554069423069,1.987343167283046,1015.8878507961185,21.08466388259565,loamy,0.0,0.0,0.0,400.0,0.4444444444444444
128176,Maharashtra,CHANDRAPUR,2004,Kharif     ,Other Cereals & Millets,100.0,20.386200765647583,2.1002139926497994,1015.5809891489448,20.140234901304353,chalky,3.392,4.24,0.0,100.0,1.0
128177,Maharashtra,CHANDRAPUR,2004,Kharif     ,Other Kharif pulses,1900.0,21.578125668393813,2.021997989195761,1014.1274127141296,20.379698506587935,chalky,2.8,0.0,0.0,1300.0,0.6842105263157895
128178,Maharashtra,CHANDRAPUR,2004,Kharif     ,Rice,142500.0,21.442726763243485,1.972070287823184,1013.4330348528752,20.579822781053124,loamy,2.898,2.898,0.0,107200.0,0.752280701754386
128179,Maharashtra,CHANDRAPUR,2004,Kharif     ,Sesamum,700.0,21.21087602760573,2.106395829136712,1013.5470365081026,20.82067821848694,peaty,0.0,0.0,0.0,100.0,0.14285714285714285
128180,Maharashtra,CHANDRAPUR,2004,Kharif     ,Urad,500.0,20.24627981811671,1.9855319171798471,1014.3712614456651,20.648050940582454,silty,901.37,0.0,0.0,200.0,0.4
128181,Maharashtra,CHANDRAPUR,2004,Rabi       ,Gram,19300.0,20.953610205376457,1.9933488768933807,1014.7134561943351,21.85522143811724,peaty,7.704,19.688,0.0,7000.0,0.3626943005181347
128182,Maharashtra,CHANDRAPUR,2004,Rabi       ,Jowar,20400.0,20.139844443149528,2.0839596399610465,1014.5948763900839,20.13744362798099,sandy,50.568,0.0,0.0,6600.0,0.3235294117647059
128183,Maharashtra,CHANDRAPUR,2004,Rabi       ,Linseed,20800.0,20.691963788457972,1.999729821517737,1015.8071301266859,22.048291743571756,clay,8.22,8.22,0.0,3500.0,0.16826923076923078
128184,Maharashtra,CHANDRAPUR,2004,Rabi       ,Other  Rabi pulses,13200.0,21.00148707606439,2.095402903476391,1015.3423266697574,21.70486359264561,silty,0.465,0.465,0.465,3200.0,0.24242424242424243
128185,Maharashtra,CHANDRAPUR,2004,Rabi       ,Rapeseed &Mustard,500.0,21.990595804660956,2.0413997767450933,1015.9626738807557,20.306212669325824,loamy,38.25,38.25,38.25,100.0,0.2
128186,Maharashtra,CHANDRAPUR,2004,Rabi       ,Sesamum,100.0,21.78423595203366,2.108320298401637,1013.6105354066661,20.537751880691964,chalky,0.0,26.832,0.0,0.0,0.0
128187,Maharashtra,CHANDRAPUR,2004,Rabi       ,Soyabean,164600.0,20.321021097414558,2.0128432716720117,1014.0237116247952,21.49198858505347,silt,10.24,26.624,26.624,161500.0,0.9811664641555286
128188,Maharashtra,CHANDRAPUR,2004,Rabi       ,Sunflower,200.0,21.988434662335816,2.098572897352162,1014.4105399129216,20.55529806745265,sandy,41.496,110.656,55.328,100.0,0.5
128189,Maharashtra,CHANDRAPUR,2004,Rabi       ,Wheat,21300.0,20.860388624621297,2.0629989158134086,1015.8380661947845,20.26487002013395,silty,7.84,7.84,0.0,12000.0,0.5633802816901409
128190,Maharashtra,CHANDRAPUR,2004,Summer     ,Groundnut,100.0,22.0278933717634,2.046072931868594,1015.7012456596593,21.781464058053277,chalky,7.504,18.76,7.504,100.0,1.0
128191,Maharashtra,CHANDRAPUR,2004,Summer     ,Rice,500.0,20.9648076235621,2.030530369048705,1013.8168856436777,20.331408378399896,silt,0.0,0.0,0.0,1100.0,2.2
128192,Maharashtra,CHANDRAPUR,2004,Whole Year ,Cotton(lint),49900.0,22.001078893151572,2.0394413655640324,1015.0100308544214,20.09835820548402,clay,2.896,3.62,0.0,48400.0,0.969939879759519
128193,Maharashtra,CHANDRAPUR,2005,Kharif     ,Arhar/Tur,23400.0,21.66469506799361,2.103566221425077,1013.8762072799354,21.342600923571148,loamy,3.15,0.0,0.0,9000.0,0.38461538461538464
128194,Maharashtra,CHANDRAPUR,2005,Kharif     ,Castor seed,200.0,20.089533024985307,2.034494283752665,1014.9163046612557,20.336953736701272,loamy,3.45,3.45,0.0,100.0,0.5
128195,Maharashtra,CHANDRAPUR,2005,Kharif     ,Cotton(lint),48600.0,21.941520350008044,2.0907913865785663,1014.0940543928402,21.564932006082394,silt,0.0,0.0,0.0,48800.0,1.0041152263374487
128196,Maharashtra,CHANDRAPUR,2005,Kharif     ,Moong(Green Gram),800.0,20.96180501001986,2.0762684393904007,1013.5772383762363,20.91305782910671,sandy,902.566,0.0,0.0,200.0,0.25
128197,Maharashtra,CHANDRAPUR,2005,Kharif     ,Rice,130500.0,20.43107002501777,2.021651305225382,1014.1669712317179,21.50850441157367,silty,6.516,16.652,0.0,206400.0,1.5816091954022988
128198,Maharashtra,CHANDRAPUR,2005,Kharif     ,Sesamum,600.0,20.782267060443992,2.0614763085700116,1014.2272029583186,21.332246740473206,loamy,59.22,0.0,0.0,100.0,0.16666666666666666
128199,Maharashtra,CHANDRAPUR,2005,Kharif     ,Soyabean,161700.0,21.33237057394714,2.0147075495810727,1015.7916314217108,20.252862469539508,peaty,7.68,7.68,0.0,173700.0,1.0742115027829313
128200,Maharashtra,CHANDRAPUR,2005,Kharif     ,Urad,300.0,21.559019355010403,2.109772561303099,1013.7293770856966,21.44722440635557,sandy,3.255,3.255,3.255,100.0,0.3333333333333333
128201,Maharashtra,CHANDRAPUR,2005,Rabi       ,Gram,22400.0,21.564328598815383,2.016378592139277,1014.0309114643578,20.50919874874855,loamy,38.25,38.25,38.25,14100.0,0.6294642857142857
128202,Maharashtra,CHANDRAPUR,2005,Rabi       ,Linseed,23600.0,21.342933815547838,2.009554088871173,1014.6837694952095,20.44672958363293,clay,0.0,28.048,0.0,7800.0,0.3305084745762712
128203,Maharashtra,CHANDRAPUR,2005,Rabi       ,Rapeseed &Mustard,2400.0,21.611529975202725,2.0552864535134754,1015.1846688036518,20.967564777662137,clay,10.5,27.3,27.3,800.0,0.3333333333333333
128204,Maharashtra,CHANDRAPUR,2005,Rabi       ,Sunflower,2800.0,20.072775404784522,2.0384281215528373,1015.8989294336513,20.525484433241996,clay,39.72,105.92,52.96,1800.0,0.6428571428571429
128205,Maharashtra,CHANDRAPUR,2005,Rabi       ,Wheat,29500.0,20.221087508242906,2.0924721647399678,1013.3841772325007,21.749274280142018,sandy,8.008,8.008,0.0,22100.0,0.7491525423728813
128206,Maharashtra,CHANDRAPUR,2005,Summer     ,Groundnut,100.0,21.680349381319168,2.0788984170650564,1015.4013766335471,20.70579535747108,chalky,5.824,14.56,5.824,100.0,1.0
128207,Maharashtra,CHANDRAPUR,2005,Summer     ,Rice,3200.0,21.516618986953432,1.9765601286426213,1015.8351878698658,20.538273336587174,silty,0.0,0.0,0.0,3500.0,1.09375
128208,Maharashtra,CHANDRAPUR,2005,Summer     ,Sunflower,100.0,20.652408250900415,2.0060898936215694,1015.8546761820402,20.426370129205043,peaty,3.008,3.76,0.0,100.0,1.0
128209,Maharashtra,CHANDRAPUR,2006,Kharif     ,Arhar/Tur,23400.0,20.076212164466266,2.005388957671333,1014.0300094079612,20.891471134371226,peaty,2.775,0.0,0.0,10500.0,0.44871794871794873
128210,Maharashtra,CHANDRAPUR,2006,Kharif     ,Castor seed,300.0,21.823121831929456,2.016042800457505,1013.5393182874748,21.034080471655013,silt,2.921,2.921,0.0,100.0,0.3333333333333333
128211,Maharashtra,CHANDRAPUR,2006,Kharif     ,Cotton(lint),47400.0,21.19602457730603,2.021226575097126,1014.6728138412007,21.28273082411777,clay,0.0,0.0,0.0,86300.0,1.8206751054852321
128212,Maharashtra,CHANDRAPUR,2006,Kharif     ,Jowar,7700.0,20.180516163459252,2.0342221924395525,1013.5078951669223,20.267651955612212,sandy,928.372,0.0,0.0,10100.0,1.3116883116883118
128213,Maharashtra,CHANDRAPUR,2006,Kharif     ,Moong(Green Gram),700.0,20.472571828317854,2.0531666050828794,1013.1003280528352,21.628130764254454,silt,6.93,17.71,0.0,600.0,0.8571428571428571
128214,Maharashtra,CHANDRAPUR,2006,Kharif     ,Rice,136300.0,21.497602872775573,2.0141456025896276,1014.4458131456855,20.556210110105585,silty,52.08,0.0,0.0,188700.0,1.384446074834923
128215,Maharashtra,CHANDRAPUR,2006,Kharif     ,Sesamum,700.0,21.442601732627704,1.9937890611300084,1013.3098771246873,21.68216924641516,chalky,8.6,8.6,0.0,100.0,0.14285714285714285
128216,Maharashtra,CHANDRAPUR,2006,Kharif     ,Soyabean,172500.0,20.43220744218761,2.051161213062363,1015.0897303333242,21.4906581073095,clay,2.16,2.16,2.16,211300.0,1.224927536231884
128217,Maharashtra,CHANDRAPUR,2006,Kharif     ,Urad,300.0,21.500534089804937,2.0797771346853233,1015.756922117964,20.433653946171997,silt,38.25,38.25,38.25,200.0,0.6666666666666666
128218,Maharashtra,CHANDRAPUR,2006,Rabi       ,Gram,28600.0,21.176715899285735,2.0920874268353966,1013.8872565354886,21.754167200896443,peaty,0.0,20.08,0.0,14100.0,0.493006993006993
128219,Maharashtra,CHANDRAPUR,2006,Rabi       ,Jowar,16300.0,20.570859562560226,2.020703803945425,1015.1493783454578,21.182059811730998,clay,3.13,8.138,8.138,7000.0,0.4294478527607362
128220,Maharashtra,CHANDRAPUR,2006,Rabi       ,Linseed,28100.0,21.62827193595234,2.0401170077730906,1015.8360535128772,20.218840075451368,chalky,38.688,103.168,51.584,6900.0,0.24555160142348753
128221,Maharashtra,CHANDRAPUR,2006,Rabi       ,Rapeseed &Mustard,2500.0,20.481411003757128,2.014125000876737,1013.6429316644462,20.559262858439283,sandy,7.588,7.588,0.0,1300.0,0.52
128222,Maharashtra,CHANDRAPUR,2006,Rabi       ,Sesamum,100.0,20.972314108703376,2.077547001632911,1013.8336036230869,21.129619913732103,silt,1.596,3.99,1.596,100.0,1.0
128223,Maharashtra,CHANDRAPUR,2006,Rabi       ,Sunflower,2300.0,21.13247626565991,2.028887777934465,1014.6873459207949,20.248464805441074,peaty,0.0,0.0,0.0,1300.0,0.5652173913043478
128224,Maharashtra,CHANDRAPUR,2006,Rabi       ,Wheat,34100.0,21.804505794840303,2.0266845655439165,1013.6264401927903,20.714751703397543,chalky,2.8,3.5,0.0,24900.0,0.7302052785923754
128225,Maharashtra,CHANDRAPUR,2006,Summer     ,Groundnut,100.0,20.611445924104487,1.9704402661830425,1013.6981462212291,21.01288591149247,sandy,2.525,0.0,0.0,100.0,1.0
128226,Maharashtra,CHANDRAPUR,2006,Summer     ,Rice,2900.0,21.109051760950727,2.1094372054378914,1013.0903067206989,21.29614393479625,silt,3.91,3.91,0.0,5000.0,1.7241379310344827
128227,Maharashtra,CHANDRAPUR,2007,Kharif     ,Arhar/Tur,326.0,21.015756094030234,1.9705199250360002,1013.2289265417223,21.144532474578526,sandy,0.0,0.0,0.0,215.0,0.6595092024539877
128228,Maharashtra,CHANDRAPUR,2007,Kharif     ,Castor seed,3.0,21.936033468326162,2.0322215783530577,1015.725712891281,20.89982503086832,loamy,920.828,0.0,0.0,1.0,0.3333333333333333
128229,Maharashtra,CHANDRAPUR,2007,Kharif     ,Cotton(lint),500.0,21.144666193487645,2.02162025830047,1013.0003841211495,21.680227465489132,silt,7.992,20.424,0.0,1042.0,2.084
128230,Maharashtra,CHANDRAPUR,2007,Kharif     ,Jowar,70.0,21.045228629598313,2.043158759391397,1015.6336170187959,21.645631608266132,clay,40.908,0.0,0.0,88.0,1.2571428571428571
128231,Maharashtra,CHANDRAPUR,2007,Kharif     ,Moong(Green Gram),7.0,21.900229723836315,2.0733845847696752,1014.7803766843467,20.650612666907154,loamy,7.66,7.66,0.0,3.0,0.42857142857142855
